"_unit_id","_golden","_unit_state","_trusted_judgments","_last_judgment_at","what_is_the_stance_of_the_user_that_wrote_those_three_messages","what_is_the_stance_of_the_user:confidence","content","ids","what_is_the_stance_of_the_user_gold"
"1048884587","false","finalized","2","9/28/2016 22:12:57","leave","1.0000","MESSAGE 1: verhofstadt to farage: ""let's look on the bright side. finally we're getting rid of the biggest waste of the eu budget: your salary""#brexit  MESSAGE 2: wow: standing ovations in the @europarl_en for a visibly shaken lord hill.#brexit #europeanparliament  MESSAGE 3: your schadenfreude is understable, yet may backfire. https://t.co/6jrkfuhk3w #engisl #brexit","747737459748929536_747706043527008256_747602885639307264",
"1048884588","false","finalized","2","9/26/2016 09:22:17","leave","1.0000","MESSAGE 1: vote_leave: rt londonleave: make sure you go and #voteleave tomorrow. our independence day on 24 june. https://t.co/r98cwof9fp #brexit  MESSAGE 2: vote_leave: here's what happens if we stay in the eu....#voteleave #c4debate https://t.co/m32fqk2ytf #brexit  MESSAGE 3: vote_leave: rt bbcnews: thursday's sun front page:independence day#tomorrowspaperstoday #bbcpapers #euref https://t.co/zf0jpwlds9 #brexit","745859710084055041_745859400447959041_745859685379641344",
"1048884589","false","finalized","2","9/26/2016 09:12:09","leave","1.0000","MESSAGE 1: so 73.6% voted for #brexit in south holland then! maybe the voters wanted to hear english being spoken in town again!.....  MESSAGE 2: are any part of @itvnews @bbcnews or @skynews going to report anything positive about #brexit seeing as over half the people voted for it?..  MESSAGE 3: davidjo52951945: rt nigel_farage: june 23rd must now be made a national holiday. #independenceday https://t.co/tnu5fqrc2r #brexit","746325457323331584_746589798262005760_746418621166006272",
"1048884590","false","finalized","2","9/26/2016 19:59:30","leave","1.0000","MESSAGE 1: the media's bullshit claim that #voteleave supporters have ""buyer's remorse"" is completely disproven. #brexit https://t.co/ece6gslp8u  MESSAGE 2: enoch powell was right about immigration and he was right about #eu. if only britons had believed him back then https://t.co/6v8duwsaxa  MESSAGE 3: breaking . whole country to stop paying bbc licence fee in protest of bias reporting of #brexit https://t.co/2welibiurh","747876545952354304_747870862930509827_747875125568086016",
"1048884591","false","finalized","2","9/26/2016 10:04:59","untelligible","1.0000","MESSAGE 1: bnm says there is ample liquidity in domestic market, msia financial market well positioned to face #brexit risks https://t.co/tikvzmulsv  MESSAGE 2: 10 min: watch @seanansmith live on periscope talking about today's stocks, #brexit, gold &amp; answers your questions! https://t.co/uqrxr2sivr  MESSAGE 3: britain decides: the latest events on the #eu referendum as they unfold #brexit https://t.co/4bu5yjldmv https://t.co/qnszivnupu","745913976656134144_745756012385230848_745947085686476800",
"1048884592","false","finalized","2","9/26/2016 14:37:35","untelligible","1.0000","MESSAGE 1: world stocks saw over $2 trillion wiped off their value on friday following #brexit vote https://t.co/xyxdm6giml https://t.co/idi9kkt2mx  MESSAGE 2: the #brexit vote could bring uncertainty to america's scotch imports https://t.co/hw0brchemu https://t.co/wkkqvytzmh  MESSAGE 3: #brexit, a sign of anti-elite revolt: analysts https://t.co/neteoarggq #britain #euref https://t.co/dysreisx6f","746482747498061824_746538965298077696_746573478921306112",
"1048884593","false","finalized","2","9/26/2016 13:57:21","untelligible","1.0000","MESSAGE 1: consumers advised to shop around for competitive rates. for british pound, there's enuf supply in the market #brexit https://t.co/36qv72vxan  MESSAGE 2: how britain and the eu may look in 2019, once #brexit has happened https://t.co/fu5kdbvi6n https://t.co/r6vqpzsi28  MESSAGE 3: - #brexit fallout- europe higher- £ stronger- asia flat- gold falls- oil riseshttps://t.co/jpx6jgbuum https://t.co/fvudrts72v","747684095191285761_747696651406544898_747693022075322368",
"1048884594","false","finalized","2","9/26/2016 12:39:44","untelligible","1.0000","MESSAGE 1: what's for #brexit?  MESSAGE 2: that's it now.. polls closed in #brexit one way or the other all decided.  MESSAGE 3: the irish food guide daily is out! https://t.co/udt7jaoxwe today's top stories via @milseognamara @edgillwhl @leo_dlr #brexit #food","746100430988525568_746085774999826432_745949424019509249",
"1048884595","false","finalized","3","9/26/2016 10:46:31","remain","0.6667","MESSAGE 1: watch #brexit leader admit his campaign's no. 1 promise was a big lie https://t.co/bghdx1rqon  MESSAGE 2: the passport service has seen an increase in queries about irish passports today #brexit https://t.co/41pnitv2oa  MESSAGE 3: between #brexit &amp; mouldy weather...i'm inching towards chocolate right now! it would be wine but boss might have issue w/that.","746351042556735490_746429207383707648_746334208621154305",
"1048884596","false","finalized","3","9/26/2016 15:18:21","remain","0.6491","MESSAGE 1: ► video: 'do not let scotland down!' - mep gets standing ovation for stirring #brexit speech https://t.co/0grcf1qo7z https://t.co/nwdhzrbos8  MESSAGE 2: i'd genuinely love 2 know who voted #leave in #brexit based on info in #proleave newspapers? #brexitlessons  MESSAGE 3: nigel farage and jean-claude juncker shared some heated exchanges today in the european parliament.  #brexithttps://t.co/7mzluay9bq","747899874536984576_747688931412553728_747800888576720896",
"1048884597","false","finalized","2","9/26/2016 09:20:47","leave","1.0000","MESSAGE 1: chart of the day: brexit: 'brits don't quit!' https://t.co/elaqtvuxcr via @hedgeyeeurope #brexit $ftse #euref https://t.co/vn9w9fdb2w  MESSAGE 2: today is the day that could change global economic forever!! the single most important factor to consider is debt!!#brexit#voteleave#debt  MESSAGE 3: [quote]...""#blockchain has long been touted as the next big thing &amp; now it looks like its time may finally have come.!!""#brexit #voteleave","746083331226411008_745887472895336448_745910134539436034",
"1048884598","false","finalized","2","9/26/2016 09:29:03","untelligible","1.0000","MESSAGE 1: cartoon of the day: shot in the ftse https://t.co/bcxnb0flxw cc @keithmccullough $ftse $ibex $dax #stocks #brexit https://t.co/bkvubmqsmf  MESSAGE 2: in the coming days, weeks, months ahead keep a close eye on #gold &amp; #silver!! these are without doubt the best investment for 2016!! #brexit  MESSAGE 3: house prices &amp; the stock market might drop 20%, 30%, 40%, 50%..!! so what!! they are to expensive any way..!! #brexit","746450157244416001_746388342242156544_746376658823823360",
"1048884599","false","finalized","2","9/26/2016 12:13:32","leave","1.0000","MESSAGE 1: the future of the international monetary &amp; financial architecture will look exactly like this.!!#brexit #blockchain https://t.co/d9vfcbp8hx  MESSAGE 2: @nigel_farage to meps ""when i came here 17yrs ago to lead a campaign to leave eu you all laughed at me....you’re not laughing now!!"" #brexit  MESSAGE 3: [quote]...""european central bank bond purchases may run into scarcity problems in some countries in 2017.""..!! #brexit #ecb #debt #crisis","747749583531483136_747729753352839168_747744648911794176",
"1048884600","false","finalized","2","9/26/2016 09:33:30","leave","1.0000","MESSAGE 1: vote_leave: rt amyleedstory: in seacroft..  #voteleave #takebackcontrol voteleaveyorks https://t.co/dbp7cf8to9 #brexit  MESSAGE 2: the eu is a declining trading bloc it's time to reengage with the world.#brexit #voteleave https://t.co/dasg97jomv  MESSAGE 3: vote_leave: rt veteransbritain: #voteleave https://t.co/cwv4b0uden #brexit","746001084427141120_746001025488781313_745915902290497536",
"1048884601","false","finalized","2","9/30/2016 02:13:54","leave","1.0000","MESSAGE 1: @david_cameron @junckereu uk is on her way to freedom https://t.co/eci2vhiqxa  MESSAGE 2: 1/2 billion people can and do access our nhs whenever they want. it's not the european health service! #brexit #borisjohnson #voteleave  MESSAGE 3: congratulations to the british people on choosing hope over fear by embracing a confident, sovereign future, open to the world! #brexit","746381636556759042_746383693736972288_746349795460153344",
"1048884602","false","finalized","2","9/26/2016 09:38:51","leave","1.0000","MESSAGE 1: @david_cameron yes uk voted brexit but government not fit to follow through stupid to resign &amp; cause panic https://t.co/cveymkyqrw  MESSAGE 2: imagine that?! #brexit #brexitlies #ukrap #bozo #borisjohnson #voteleave https://t.co/2iwbevixy9  MESSAGE 3: the weekend summed up in one cartoon (via @psbook)#brexit #euref #bregret #bregretters#ukip #voteleave #leaveeu https://t.co/9i83fhilww","747745012352430080_747885511486898176_747746786434031616",
"1048884603","false","finalized","2","9/26/2016 12:41:25","leave","1.0000","MESSAGE 1: @saraelvin i'm confused, the queen is for #brexit. you're a trump supporter and for remain? @specialkmb1969  MESSAGE 2: #ivotedleave anyone with integrity would and am sick and tired of nasty evil lefties with no backbone #brexit #leaveeu #votechange #euref  MESSAGE 3: queen elizabeth for brexit: “eu courts ‘denigrate’ britain by protecting terrorists'#brexithttps://t.co/eoktgdsxez https://t.co/qxypv9xkmk","746055684991508480_746080083115335680_746056842992705536",
"1048884604","false","finalized","3","9/26/2016 11:28:26","leave","0.6628","MESSAGE 1: leftists in the us point out a wapo article about google trends after the #brexit vote.leftists forget their google searches about weapons  MESSAGE 2: prepare yourselves for the zombie apocalypse... https://t.co/bqwlex2oul  MESSAGE 3: scotland is going to push for a second vote..for scottish independence.hell yeah, congratz england!#brexit","746559176546058242_746434742006906880_746426270267883520",
"1048884605","false","finalized","3","9/26/2016 09:34:16","leave","0.6551","MESSAGE 1: whiny bankers in media blaming voters vs owning these mistakes: -bet against #brexit-panicked and sold off  -didnt exploit buying oppty.  MESSAGE 2: @_hankrearden @john_16_2 tired of the globalist bankers whining. #brexit will save everybody's skins, hank. https://t.co/dkug8y4h6c  MESSAGE 3: i'm not sure calling people racist is working anymore. we're gonna need a bigger slur #brexit https://t.co/xrj9y6fxif","747871066643644417_747871534790905856_747639176376483840",
"1048884606","false","finalized","2","9/30/2016 19:42:15","leave","1.0000","MESSAGE 1: britain wound be safer outside the eu cooperating with our allies in europe &amp; around the world #brexit https://t.co/ucoadgmpmk  MESSAGE 2: eu referendum thursday 23rd june. vote leave eu &amp; return power to the people! #brexitornot #brexit https://t.co/iokf2stvcu  MESSAGE 3: please #voteleave #voteleave #brexit  eu is dictatorship! scumbags, liars and thiefs in brussels! not #voteremain https://t.co/tukearalru","745915324340502529_745907573451264000_745921634528296960",
"1048884607","false","finalized","2","9/26/2016 09:15:32","leave","1.0000","MESSAGE 1: @leaveeuofficial this a wonderful new day for the u.k. #brexit :-) historical!  you did it! you're at the dawn of your nations freedom! :-)  MESSAGE 2: come on countries of the eu tyranny - let the dominoes fall. #brexit #eu https://t.co/c5uuxjoiut  MESSAGE 3: history is made as the uk has decide to depart the european unionnothing wrong with a bit of nationalism #brexit https://t.co/qwenn8f6is","746256383700508672_746338946725064704_746276572408193024",
"1048884608","false","finalized","2","9/28/2016 22:12:57","leave","1.0000","MESSAGE 1: quite so.get rid of boris and vote for @nigel_farage as pm.kind regards from holland. https://t.co/sbkxd9ttce  MESSAGE 2: good luck. the british will support you. https://t.co/wm4bf6bzl0  MESSAGE 3: yes! meeting of #eu countries in poland: ""break down the power of the unelected european commission"" #nexit #brexit https://t.co/cxe3gxnjfj","747858799436922880_747879510398337024_747701940482613248",
"1048884609","false","finalized","2","9/26/2016 09:39:34","leave","1.0000","MESSAGE 1: it's not coverage, it's propaganda. the economist has almost become a branch of the brussels machine https://t.co/sgkzbxn9wn  MESSAGE 2: yet another good reason to vote leave. #brexit https://t.co/zppueostb6  MESSAGE 3: in backing #brexit, @lordashcroft lists some #risksofstaying https://t.co/08p9gkrihq https://t.co/7mnbauzhmp","745743754317996033_745741369096941572_745744686090948608",
"1048884610","false","finalized","2","9/30/2016 11:06:15","leave","1.0000","MESSAGE 1: no it isn't. this referendum was about democracy. if young people cared two hoots, they'd bother to vote.  https://t.co/v7c534kyd0  MESSAGE 2: sobbing teenagers are protesting at the 'unjust' #brexit result at the shard. democracy can be tough to take  MESSAGE 3: elitists still haven't got it. whole tenor of debate is ""stupid people!"" #brexit","746554112800604161_746459693019701248_746431981412552704",
"1048884611","false","finalized","2","9/30/2016 19:42:15","leave","1.0000","MESSAGE 1: but by also saying uk must stay part of single market i'm not sure pm is accepting referendum result #brexit https://t.co/bxz3bxqrdi  MESSAGE 2: alice gross was killed by #latvian convicted murderer allowed into the uk #ukip#brexit#votedleavehttps://t.co/aedepu1fjf via @mailonline  MESSAGE 3: everyone on the #voteleave side should condemn vile racist abuse linked to #brexit. it shames our cause.  https://t.co/1nojcgenxy","747701334296633346_747667560389292032_747810108252495872",
"1048884612","false","finalized","2","9/28/2016 17:51:52","leave","1.0000","MESSAGE 1: star cuck: the #brexit generation #voteremain #voteleave  https://t.co/8lvxbrbi6t  MESSAGE 2: cultural diversity due mass unfiltered immigration not working out well in germany  https://t.co/gy2fnzrppv #brexit #voteleave #voteremain  MESSAGE 3: after a #brexit he could be uk ambassador to the eu :) #suggestajobforfarage","746029420314517504_745848329557377024_746075056359489536",
